 --------------------------------------------------
 Mach Number =   0.29999999999999999     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
   159.00000000000000       0.24842380975305117       -9.9757068278810215E-002  -8.3245145886965952E-002
   160.00000000000000       0.22799870170112668       -8.6805130432612121E-002  -7.5823779445033629E-002
   160.99999999999997       0.20808369463256576       -7.4942849380880611E-002  -6.8704794568997987E-002
   162.00000000000000       0.18874549116664247       -6.4142333725298276E-002  -6.1896881744678070E-002
   163.00000000000000       0.17004890791494234       -5.4371968169761822E-002  -5.5408350419950632E-002
   164.00000000000000       0.15205665611420496       -4.5596516977186197E-002  -4.9247119118643108E-002
   164.99999999999997       0.13482912819649467       -3.7777240901969558E-002  -4.3420706004041722E-002
   166.00000000000003       0.11842419117470089       -3.0872027252912819E-002  -3.7936219906383031E-002
   167.00000000000000       0.10289698770041830       -2.4835532680573182E-002  -3.2800351827839351E-002
   168.00000000000000        8.8299745626154433E-002  -1.9619338222811186E-002  -2.8019366937659908E-002
   169.00000000000000        7.4681596873775888E-002  -1.5172116084573558E-002  -2.3599097069289518E-002
   170.00000000000000        6.2088406376978253E-002  -1.1439807571772837E-002  -1.9544933730460845E-002
   171.00000000000000        5.0562611827265860E-002  -8.3658115453836869E-003  -1.5861821636431007E-002
   172.00000000000000        4.0143074910369378E-002  -5.8911827112137832E-003  -1.2554252775725118E-002
   173.00000000000000        3.0864944674060323E-002  -3.9548390128066341E-003  -9.6262610169396325E-003
   174.00000000000000        2.2759533618316140E-002  -2.4937773504271434E-003  -7.0814172643594384E-003
   174.99999999999997        1.5854207046032374E-002  -1.4432968083499535E-003  -4.9228251693429542E-003
   175.99999999999997        1.0172286156215463E-002  -7.3722853547528199E-004  -3.1531174036431328E-003
   177.00000000000003        5.7329653029569959E-003  -3.0817139157456248E-004  -1.7744525000407910E-003
   178.00000000000000        2.5512437823044507E-003  -8.7732442783079929E-005  -7.8851226488621951E-004
   179.00000000000000        6.3787244603175346E-004  -6.7713659492493438E-006  -1.9649976636546581E-004
   180.00000000000000       -6.8462369311571852E-007   4.3521979960965215E-006   8.6209846756315242E-007
 --------------------------------------------------
 Mach Number =   0.59999999999999998     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
  -180.00000000000000        8.0916392430047278E-007   1.3988811028904414E-006  -2.4077001321327386E-008
  -179.00000000000000       -7.6041304282829325E-004  -1.4073920615861261E-005   2.3541873055418951E-004
  -178.00000000000000       -3.0408571972035752E-003  -1.2343874771471769E-004   9.4146509827296718E-004
  -177.00000000000003       -6.8305990916917971E-003  -4.2014989127965395E-004   2.1172547754125300E-003
  -175.99999999999997       -1.2113154569479850E-002  -9.9674480603954190E-004   3.7613551957906303E-003
  -174.99999999999997       -1.8865564202321116E-002  -1.9443924013109188E-003   5.8717632223988792E-003
  -174.00000000000000       -2.7058511086859676E-002  -3.3524491856695092E-003   8.4459075870703115E-003
  -173.00000000000000       -3.6656471023167859E-002  -5.3080258015949745E-003   1.1480652022217028E-002
  -172.00000000000000       -4.7617894137432448E-002  -7.8955664171118049E-003   1.4972299080806915E-002
  -171.00000000000000       -5.9895416815870579E-002  -1.1196443355084067E-002   1.8916594639909121E-002
  -170.00000000000000       -7.3436102629772113E-002  -1.5288569239229404E-002   2.3308733082306361E-002
  -169.00000000000000       -8.8181710753950190E-002  -2.0246028818991797E-002   2.8143363149838396E-002
  -168.00000000000000      -0.10406899021333380       -2.6138732504067046E-002   3.3414594461324006E-002
  -167.00000000000000      -0.12102999813710569       -3.3032093495172957E-002   3.9116004687096244E-002
  -166.00000000000003      -0.13899244005660097       -4.0986730240900410E-002   4.5240647371380865E-002
  -164.99999999999997      -0.15788003015422802       -5.0058195782551017E-002   5.1781060392956317E-002
  -164.00000000000000      -0.17761286925592451       -6.0296735371373492E-002   5.8729275053754186E-002
  -163.00000000000000      -0.19810783826052811       -7.1747073556193280E-002   6.6076825784285712E-002
  -162.00000000000000      -0.21927900461621302       -8.4448231745818753E-002   7.3814760454028669E-002
  -160.99999999999997      -0.24103803938750765       -9.8433377051190971E-002   8.1933651274162675E-002
  -160.00000000000000      -0.26329464240681416      -0.11372970300823045        9.0423606279315769E-002
  -159.00000000000000      -0.28595697297194722      -0.13035834257551690        9.9274281374275936E-002
  -158.00000000000000      -0.30893208353637741      -0.14833431359241378       0.10847489293091898     
  -156.99999999999997      -0.33212635384141270      -0.16766649667480255       0.11801423091993371     
  -156.00000000000000      -0.35544592295963190      -0.18835764531877092       0.12788067256126251     
  -155.00000000000000      -0.37879711675609840      -0.21040442777825658       0.13806219647653190     
  -154.00000000000003      -0.40208686832795343      -0.23379750008336556       0.14854639732612912     
  -153.00000000000000      -0.42522312905345167      -0.25852160937200258       0.15932050091297756     
  -152.00000000000000      -0.44811526796803952      -0.28455572652080063       0.17037137973448085     
  -151.00000000000000      -0.47067445728617613      -0.31187320688335235       0.18168556896355015     
  -150.00000000000003      -0.49281404200381429      -0.34044197777507734       0.19324928283908835     
  -149.00000000000000      -0.51444989164531163      -0.37022475118660619       0.20504843144578369     
  -148.00000000000000      -0.53550073236055207      -0.40117926006215371       0.21706863786258351     
  -147.00000000000000      -0.55588845773069684      -0.43325851634654278       0.22929525565874284     
  -146.00000000000000      -0.57553841680456463      -0.46641108888613819       0.24171338671589185     
  -145.00000000000000      -0.59437967805931169      -0.50058139916494515       0.25430789935415427     
  -144.00000000000000      -0.61234526815924684      -0.53571003276841911       0.26706344673994376     
  -143.00000000000000      -0.62937238457225475      -0.57173406439519892       0.27996448555269621     
  -142.00000000000000      -0.64540258129445027      -0.60858739418057206       0.29299529488744175     
  -141.00000000000000      -0.66038192712789867      -0.64620109305616058       0.30613999536980308     
  -140.00000000000000      -0.67426113615251360      -0.68450375484789150       0.31938256845970620     
  -139.00000000000000      -0.68699567023029162      -0.72342185280881099       0.33270687591981418     
  -137.99999999999997      -0.69854581357568479      -0.76288009829504755       0.34609667942445105     
  -137.00000000000000      -0.70887671961980037      -0.80280179932162443       0.35953566028454759     
  -136.00000000000000      -0.71795843058553721      -0.84310921677994277       0.37300743926396673     
  -135.00000000000000      -0.72576587037547313      -0.88372391616000701       0.38649559646236248     
  -133.99999999999997      -0.73227881155221586      -0.92456711269732506       0.39998369123960109     
  -133.00000000000000      -0.73748181736101570      -0.96556000795653152       0.41345528215663774     
  -132.00000000000000      -0.74136415990532245       -1.0066241159698732       0.42689394690764620     
  -131.00000000000003      -0.74391971573672266       -1.0476815771686077       0.44028330221811113     
  -130.00000000000000      -0.74514684025971634       -1.0886554584776307       0.45360702368356098     
  -129.00000000000000      -0.74504822247883318       -1.1294700380875158       0.46684886552355465     
  -128.00000000000000      -0.74363072172877287       -1.1700510735725229       0.47999268022556529     
  -127.00000000000003      -0.74090518812758510       -1.2103260521867245       0.49302243805337981     
  -126.00000000000000      -0.73688626857726935       -1.2502244223422128       0.50592224639469308     
  -124.99999999999999      -0.73159220020461357       -1.2896778054517899       0.51867636892260349     
  -124.00000000000000      -0.72504459318812375       -1.3286201875028416       0.53126924454581459     
  -123.00000000000001      -0.71726820495257781       -1.3669880899170934       0.54368550612241784     
  -122.00000000000000      -0.70829070773242098       -1.4047207194423312       0.55590999891223880     
  -121.00000000000000      -0.69814245150730747       -1.4417600970144542       0.56792779874286980     
  -119.99999999999999      -0.68685622429832438       -1.4780511657211131       0.57972422986462635     
  -119.00000000000000      -0.67446701178178792       -1.5135418781893559       0.59128488246984423     
  -118.00000000000000      -0.66101175812840940       -1.5481832639086013       0.60259562985207127     
  -117.00000000000000      -0.64652912991042766       -1.5819294771849544       0.61364264518091471     
  -116.00000000000000      -0.63105928483730589       -1.6147378266025989       0.62441241786847701     
